"foi","numOlapA_obs","numOlapA_alt","numOlapA_pval","numOlapAwithin_obs","numOlapAwithin_alt","numOlapAwithin_pval","numOlapB_obs","numOlapB_alt","numOlapB_pval","numOlapBwithin_obs","numOlapBwithin_alt","numOlapBwithin_pval","comOlap_obs","comOlap_alt","comOlap_pval","meandist_obs","meandist_alt","meandist_pval","meanLenOlapB_obs","meanLenOlapB_alt","meanLenOlapB_pval"
"ct_LC_foi_UBTF_desc_TF",126,"less",9.99900009999e-05,0,"greater",1,142,"less",9.99900009999e-05,140,"less",9.99900009999e-05,41334,"less",9.99900009999e-05,-2088254.68265767,"less",9.99900009999e-05,298.887323943662,"greater",0.0246975302469753
"ct_LC_foi_USF2_desc_TF",755,"less",9.99900009999e-05,0,"greater",1,911,"less",9.99900009999e-05,897,"less",9.99900009999e-05,247051,"less",9.99900009999e-05,-610142.845888574,"less",9.99900009999e-05,272.585071350165,"greater",0.131486851314869
"ct_LC_foi_WRNIP1_desc_TF",936,"less",9.99900009999e-05,0,"greater",1,1542,"less",9.99900009999e-05,1512,"less",9.99900009999e-05,602109,"less",9.99900009999e-05,-618554.361177102,"less",9.99900009999e-05,400,"greater",0.625937406259374
"ct_LC_foi_YBX1_desc_TF",221,"less",9.99900009999e-05,0,"greater",1,248,"less",9.99900009999e-05,247,"less",9.99900009999e-05,79210,"less",9.99900009999e-05,-1564854.06843436,"less",9.99900009999e-05,323.262096774194,"greater",0.0048995100489951
"ct_LC_foi_YY1_desc_TF",2216,"less",9.99900009999e-05,0,"greater",1,3307,"less",9.99900009999e-05,3270,"less",9.99900009999e-05,985563,"less",9.99900009999e-05,-293566.734692314,"less",9.99900009999e-05,303.799213788933,"greater",9.99900009999e-05
"ct_LC_foi_ZBED1_desc_TF",1019,"less",9.99900009999e-05,0,"greater",1,1784,"less",9.99900009999e-05,1749,"less",9.99900009999e-05,792289,"less",9.99900009999e-05,-580756.618821366,"less",9.99900009999e-05,488.530829596413,"less",0.197780221977802
"ct_LC_foi_ZBTB33_desc_TF",749,"less",9.99900009999e-05,0,"greater",1,1025,"less",9.99900009999e-05,1007,"less",9.99900009999e-05,333256,"less",9.99900009999e-05,-615142.658364626,"less",9.99900009999e-05,331.482926829268,"greater",0.0006999300069993
"ct_LC_foi_ZBTB40_desc_TF",1450,"less",9.99900009999e-05,0,"greater",1,2209,"less",9.99900009999e-05,2169,"less",9.99900009999e-05,946420,"less",9.99900009999e-05,-291070.354969729,"less",9.99900009999e-05,481.454051607062,"less",0.156384361563844
"ct_LC_foi_ZFP36_desc_TF",794,"less",9.99900009999e-05,0,"greater",1,970,"less",9.99900009999e-05,962,"less",9.99900009999e-05,274914,"less",9.99900009999e-05,-511173.548317879,"less",9.99900009999e-05,287.645360824742,"greater",9.99900009999e-05
"ct_LC_foi_ZNF143_desc_TF",3574,"less",9.99900009999e-05,0,"greater",1,5007,"less",9.99900009999e-05,4950,"less",9.99900009999e-05,1399725,"less",9.99900009999e-05,-95868.9184611848,"less",9.99900009999e-05,281.699620531256,"greater",0.0042995700429957
"ct_LC_foi_ZNF207_desc_TF",940,"less",9.99900009999e-05,0,"greater",1,1513,"less",9.99900009999e-05,1484,"less",9.99900009999e-05,569738,"less",9.99900009999e-05,-602624.87048816,"less",9.99900009999e-05,409.02908129544,"greater",0.0591940805919408
"ct_LC_foi_ZNF217_desc_TF",1625,"less",9.99900009999e-05,0,"greater",1,2756,"less",9.99900009999e-05,2715,"less",9.99900009999e-05,1139446,"less",9.99900009999e-05,-293544.20315733,"less",9.99900009999e-05,445.713715529753,"greater",0.454354564543546
"ct_LC_foi_ZNF24_desc_TF",1690,"less",9.99900009999e-05,0,"greater",1,2618,"less",9.99900009999e-05,2582,"less",9.99900009999e-05,809100,"less",9.99900009999e-05,-275859.272741206,"less",9.99900009999e-05,314.413674560733,"less",9.99900009999e-05
"ct_LC_foi_ZNF384_desc_TF",1325,"less",9.99900009999e-05,0,"greater",1,1870,"less",9.99900009999e-05,1849,"less",9.99900009999e-05,577956,"less",9.99900009999e-05,-344831.675070887,"less",9.99900009999e-05,314.80320855615,"greater",0.0324967503249675
"ct_LC_foi_ZNF592_desc_TF",981,"less",9.99900009999e-05,0,"greater",1,1614,"less",9.99900009999e-05,1606,"less",9.99900009999e-05,451475,"less",9.99900009999e-05,-499972.739826807,"less",9.99900009999e-05,282.499380421314,"greater",0.0456954304569543
"ct_LC_foi_ZNF622_desc_TF",38,"greater",0.493850614938506,0,"greater",1,41,"greater",0.377462253774623,41,"greater",0.377462253774623,12551,"greater",0.44015598440156,-12823649.9053567,"less",9.99900009999e-05,307.609756097561,"less",0.145985401459854
"ct_LC_foi_ZNF687_desc_TF",1535,"less",9.99900009999e-05,0,"greater",1,3605,"less",9.99900009999e-05,3545,"less",9.99900009999e-05,1393744,"less",9.99900009999e-05,-397082.863284543,"less",9.99900009999e-05,417.926768377254,"greater",0.0636936306369363
"ct_LC_foi_ZSCAN29_desc_TF",648,"less",9.99900009999e-05,0,"greater",1,857,"less",9.99900009999e-05,848,"less",9.99900009999e-05,237070,"less",9.99900009999e-05,-661581.805655606,"less",9.99900009999e-05,281.906651108518,"greater",0.10988901109889
"ct_LC_foi_ZZZ3_desc_TF",88,"less",0.0021997800219978,0,"greater",1,104,"less",0.0228977102289771,102,"less",0.0258974102589741,37345,"less",0.0351964803519648,-3405567.8510997,"less",9.99900009999e-05,364,"greater",0.0237976202379762
"ct_Li_foi_A_desc_compartment",2485,"less",9.99900009999e-05,2485,"less",9.99900009999e-05,205,"less",9.99900009999e-05,0,"greater",1,99400000,"less",9.99900009999e-05,-3417037.3208675,"less",9.99900009999e-05,5077267.87317073,"greater",9.99900009999e-05
"ct_Li_foi_B_desc_compartment",10563,"greater",9.99900009999e-05,10563,"greater",9.99900009999e-05,228,"less",9.99900009999e-05,0,"greater",1,422520000,"greater",9.99900009999e-05,-465399.647482566,"greater",9.99900009999e-05,7362084.15350877,"greater",9.99900009999e-05
"ct_Lu_foi_A_desc_compartment",3295,"less",9.99900009999e-05,3295,"less",9.99900009999e-05,280,"less",9.99900009999e-05,0,"greater",1,131800000,"less",9.99900009999e-05,-2299906.50624569,"less",9.99900009999e-05,4308344.79642857,"greater",0.0003999600039996
"ct_Lu_foi_B_desc_compartment",9751,"greater",9.99900009999e-05,9751,"greater",9.99900009999e-05,298,"less",9.99900009999e-05,0,"greater",1,390040000,"greater",9.99900009999e-05,-679760.901218484,"greater",9.99900009999e-05,5090053.55033557,"greater",9.99900009999e-05
"ct_LV_foi_A_desc_compartment",3150,"less",9.99900009999e-05,3150,"less",9.99900009999e-05,266,"less",9.99900009999e-05,0,"greater",1,1.26e+08,"less",9.99900009999e-05,-2627073.33895318,"less",9.99900009999e-05,4251347.80075188,"greater",9.99900009999e-05
"ct_LV_foi_B_desc_compartment",9898,"greater",9.99900009999e-05,9898,"greater",9.99900009999e-05,282,"less",9.99900009999e-05,0,"greater",1,395920000,"greater",9.99900009999e-05,-405977.469537896,"greater",9.99900009999e-05,5599166.45744681,"greater",9.99900009999e-05
"ct_MesC_foi_A_desc_compartment",2849,"less",9.99900009999e-05,2849,"less",9.99900009999e-05,232,"less",9.99900009999e-05,0,"greater",1,113960000,"less",9.99900009999e-05,-2927957.69790789,"less",9.99900009999e-05,4846688.78017241,"greater",9.99900009999e-05
"ct_MesC_foi_B_desc_compartment",10188,"greater",9.99900009999e-05,10188,"greater",9.99900009999e-05,231,"less",9.99900009999e-05,0,"greater",1,407520000,"greater",9.99900009999e-05,-546573.683807188,"greater",9.99900009999e-05,6847774.70995671,"greater",9.99900009999e-05
"ct_MSC_foi_A_desc_compartment",3367,"less",9.99900009999e-05,3367,"less",9.99900009999e-05,249,"less",9.99900009999e-05,0,"greater",1,134680000,"less",9.99900009999e-05,-2272781.05601962,"less",9.99900009999e-05,3795702.38955823,"greater",9.99900009999e-05
"ct_MSC_foi_B_desc_compartment",9679,"greater",9.99900009999e-05,9679,"greater",9.99900009999e-05,289,"less",9.99900009999e-05,0,"greater",1,387160000,"greater",9.99900009999e-05,-413524.408000613,"greater",9.99900009999e-05,5917663.67474048,"greater",9.99900009999e-05
"ct_NPC_foi_A_desc_compartment",3314,"less",9.99900009999e-05,3314,"less",9.99900009999e-05,198,"less",9.99900009999e-05,0,"greater",1,132560000,"less",9.99900009999e-05,-3556287.83814852,"less",9.99900009999e-05,5671717.17171717,"greater",9.99900009999e-05
"ct_NPC_foi_B_desc_compartment",9676,"greater",9.99900009999e-05,9676,"greater",9.99900009999e-05,191,"less",9.99900009999e-05,0,"greater",1,387040000,"greater",9.99900009999e-05,-1065675.53069201,"greater",9.99900009999e-05,7968586.38743456,"greater",9.99900009999e-05
"ct_Ov_foi_A_desc_compartment",2645,"less",9.99900009999e-05,2645,"less",9.99900009999e-05,282,"less",9.99900009999e-05,0,"greater",1,105800000,"less",9.99900009999e-05,-2573748.17993716,"less",9.99900009999e-05,3219332.96099291,"greater",9.99900009999e-05
"ct_Ov_foi_B_desc_compartment",10401,"greater",9.99900009999e-05,10401,"greater",9.99900009999e-05,316,"less",9.99900009999e-05,0,"greater",1,416040000,"greater",9.99900009999e-05,-444880.067438118,"greater",9.99900009999e-05,5503164.55696203,"greater",9.99900009999e-05
"ct_Pa_foi_A_desc_compartment",3386,"less",9.99900009999e-05,3386,"less",9.99900009999e-05,235,"less",9.99900009999e-05,0,"greater",1,135440000,"less",9.99900009999e-05,-2560524.17809794,"less",9.99900009999e-05,5205233.10212766,"greater",9.99900009999e-05
"ct_Pa_foi_B_desc_compartment",9660,"greater",9.99900009999e-05,9660,"greater",9.99900009999e-05,256,"less",9.99900009999e-05,0,"greater",1,386400000,"greater",9.99900009999e-05,-1086835.77285616,"greater",9.99900009999e-05,5884295.328125,"greater",9.99900009999e-05
"ct_PM_foi_A_desc_compartment",2947,"less",9.99900009999e-05,2947,"less",9.99900009999e-05,286,"less",9.99900009999e-05,0,"greater",1,117880000,"less",9.99900009999e-05,-2589081.15564411,"less",9.99900009999e-05,3698396.48601399,"greater",0.0294970502949705
"ct_PM_foi_B_desc_compartment",10099,"greater",9.99900009999e-05,10099,"greater",9.99900009999e-05,315,"less",9.99900009999e-05,0,"greater",1,403960000,"greater",9.99900009999e-05,-356637.290213809,"greater",9.99900009999e-05,5169220.84444444,"greater",9.99900009999e-05
"ct_RV_foi_A_desc_compartment",3210,"less",9.99900009999e-05,3210,"less",9.99900009999e-05,247,"less",9.99900009999e-05,0,"greater",1,128400000,"less",9.99900009999e-05,-2695535.29006054,"less",9.99900009999e-05,4541073.2145749,"greater",0.0030996900309969
"ct_RV_foi_B_desc_compartment",9836,"greater",9.99900009999e-05,9836,"greater",9.99900009999e-05,266,"less",9.99900009999e-05,0,"greater",1,393440000,"greater",9.99900009999e-05,-731862.978005977,"greater",9.99900009999e-05,5879567.44736842,"greater",9.99900009999e-05
"ct_SB_foi_A_desc_compartment",2466,"less",9.99900009999e-05,2466,"less",9.99900009999e-05,280,"less",9.99900009999e-05,0,"greater",1,98640000,"less",9.99900009999e-05,-2863903.74741359,"less",9.99900009999e-05,3569361.64642857,"greater",9.99900009999e-05
"ct_SB_foi_B_desc_compartment",10580,"greater",9.99900009999e-05,10580,"greater",9.99900009999e-05,307,"less",9.99900009999e-05,0,"greater",1,423200000,"greater",9.99900009999e-05,-285726.109280405,"greater",9.99900009999e-05,5509874.24104234,"greater",9.99900009999e-05
"ct_Sp_foi_A_desc_compartment",3343,"less",9.99900009999e-05,3343,"less",9.99900009999e-05,302,"less",9.99900009999e-05,0,"greater",1,133720000,"less",9.99900009999e-05,-2036376.73384934,"less",9.99900009999e-05,3998990.17218543,"greater",9.99900009999e-05
"ct_Sp_foi_B_desc_compartment",9703,"greater",9.99900009999e-05,9703,"greater",9.99900009999e-05,322,"less",9.99900009999e-05,0,"greater",1,388120000,"greater",9.99900009999e-05,-406210.437581424,"greater",9.99900009999e-05,4612201.81055901,"greater",9.99900009999e-05
"ct_TLC_foi_A_desc_compartment",3355,"less",9.99900009999e-05,3355,"less",9.99900009999e-05,217,"less",9.99900009999e-05,0,"greater",1,134200000,"less",9.99900009999e-05,-2581151.04605717,"less",9.99900009999e-05,5358373.98617512,"greater",9.99900009999e-05
"ct_TLC_foi_B_desc_compartment",9676,"greater",9.99900009999e-05,9676,"greater",9.99900009999e-05,232,"less",9.99900009999e-05,0,"greater",1,387040000,"greater",9.99900009999e-05,-733659.28423634,"greater",9.99900009999e-05,6493669.79310345,"greater",9.99900009999e-05
