"foi","numOlapA_obs","numOlapA_alt","numOlapA_pval","numOlapAwithin_obs","numOlapAwithin_alt","numOlapAwithin_pval","numOlapB_obs","numOlapB_alt","numOlapB_pval","numOlapBwithin_obs","numOlapBwithin_alt","numOlapBwithin_pval","comOlap_obs","comOlap_alt","comOlap_pval","meandist_obs","meandist_alt","meandist_pval","meanLenOlapB_obs","meanLenOlapB_alt","meanLenOlapB_pval"
"ct_ESC_foi_RFX5_desc_TF",1064,"less",9.99900009999e-05,0,"greater",1,1129,"less",9.99900009999e-05,1108,"less",9.99900009999e-05,400093,"less",9.99900009999e-05,-1513945.5004588,"less",9.99900009999e-05,357.337466784765,"less",0.166083391660834
"ct_ESC_foi_RXRA_desc_TF",1215,"less",9.99900009999e-05,0,"greater",1,1313,"less",9.99900009999e-05,1311,"less",9.99900009999e-05,282677,"less",9.99900009999e-05,-1365776.21099347,"less",9.99900009999e-05,215.375476009139,"greater",0.204479552044796
"ct_ESC_foi_SAP30_desc_TF",3863,"less",9.99900009999e-05,0,"greater",1,6325,"less",9.99900009999e-05,6244,"less",9.99900009999e-05,2536967,"less",9.99900009999e-05,-610216.777907182,"less",9.99900009999e-05,454.979920948617,"less",0.363163683631637
"ct_ESC_foi_Short_Tandem_Repeat_desc_nonBDNA",56657,"greater",0.0195980401959804,0,"greater",1,2300634,"less",9.99900009999e-05,2299674,"less",9.99900009999e-05,34692399,"less",9.99900009999e-05,-2.0905064407976,"greater",0.003999600039996,15.251145119128,"less",9.99900009999e-05
"ct_ESC_foi_SIN3A_desc_TF",9516,"less",9.99900009999e-05,0,"greater",1,18227,"less",9.99900009999e-05,17943,"less",9.99900009999e-05,7901760,"less",9.99900009999e-05,-267784.48988883,"less",9.99900009999e-05,487.912931365557,"greater",0.0168983101689831
"ct_ESC_foi_SIRT6_desc_TF",164,"less",9.99900009999e-05,0,"greater",1,259,"less",9.99900009999e-05,255,"less",9.99900009999e-05,67765,"less",9.99900009999e-05,-9193018.35807305,"less",9.99900009999e-05,270,"greater",1
"ct_ESC_foi_SIX5_desc_TF",2008,"less",9.99900009999e-05,0,"greater",1,2201,"less",9.99900009999e-05,2189,"less",9.99900009999e-05,485644,"less",9.99900009999e-05,-911564.922110464,"less",9.99900009999e-05,221.202180826897,"greater",0.0651934806519348
"ct_ESC_foi_Slipped_Motif_desc_nonBDNA",56408,"greater",0.211278872112789,0,"greater",1,429274,"less",9.99900009999e-05,428862,"less",9.99900009999e-05,13867824,"less",9.99900009999e-05,-47.0777130757014,"greater",0.106589341065893,33.5103546918751,"less",9.99900009999e-05
"ct_ESC_foi_SP1_desc_TF",9325,"less",9.99900009999e-05,0,"greater",1,12977,"less",9.99900009999e-05,12858,"less",9.99900009999e-05,3902344,"less",9.99900009999e-05,-178754.427333686,"less",9.99900009999e-05,306.525082838869,"greater",9.99900009999e-05
"ct_ESC_foi_SP2_desc_TF",1333,"less",9.99900009999e-05,0,"greater",1,1465,"less",9.99900009999e-05,1449,"less",9.99900009999e-05,484857,"less",9.99900009999e-05,-1584835.67963649,"less",9.99900009999e-05,338.164505119454,"greater",0.208279172082792
"ct_ESC_foi_SP4_desc_TF",2733,"less",9.99900009999e-05,0,"greater",1,3271,"less",9.99900009999e-05,3207,"less",9.99900009999e-05,1845309,"less",9.99900009999e-05,-951334.692165167,"less",9.99900009999e-05,590.321308468358,"greater",9.99900009999e-05
"ct_ESC_foi_SRF_desc_TF",3333,"less",9.99900009999e-05,0,"greater",1,3542,"less",9.99900009999e-05,3517,"less",9.99900009999e-05,762634,"less",9.99900009999e-05,-439806.483271572,"less",9.99900009999e-05,215.815923207228,"less",0.234076592340766
"ct_ESC_foi_SUZ12_desc_TF",3416,"less",9.99900009999e-05,0,"greater",1,12029,"less",9.99900009999e-05,11137,"less",9.99900009999e-05,7177993,"less",9.99900009999e-05,-565032.491565202,"less",9.99900009999e-05,2592.43760911131,"less",0.0114988501149885
"ct_ESC_foi_TAF1_desc_TF",9356,"less",9.99900009999e-05,0,"greater",1,18314,"less",9.99900009999e-05,18053,"less",9.99900009999e-05,6969832,"less",9.99900009999e-05,-249062.689288865,"less",9.99900009999e-05,435.697936005242,"greater",0.0057994200579942
"ct_ESC_foi_TAF7_desc_TF",5975,"less",9.99900009999e-05,0,"greater",1,9231,"less",9.99900009999e-05,9141,"less",9.99900009999e-05,2997010,"less",9.99900009999e-05,-391755.604076231,"less",9.99900009999e-05,340.326400173329,"less",0.048995100489951
"ct_ESC_foi_TBP_desc_TF",7831,"less",9.99900009999e-05,0,"greater",1,11182,"less",9.99900009999e-05,11062,"less",9.99900009999e-05,3843371,"less",9.99900009999e-05,-309884.558708311,"less",9.99900009999e-05,351.075389018065,"less",9.99900009999e-05
"ct_ESC_foi_TCF12_desc_TF",6661,"less",9.99900009999e-05,0,"greater",1,8178,"less",9.99900009999e-05,8117,"less",9.99900009999e-05,2086538,"less",9.99900009999e-05,-276068.908540674,"less",9.99900009999e-05,256.162876008804,"less",0.0303969603039696
"ct_ESC_foi_TEAD4_desc_TF",11732,"less",9.99900009999e-05,0,"greater",1,14470,"less",9.99900009999e-05,14373,"less",9.99900009999e-05,3469769,"less",9.99900009999e-05,-120035.597953062,"less",9.99900009999e-05,240.034277816171,"greater",0.250574942505749
"ct_ESC_foi_TOP2B_desc_TF_MCF7",2282,"greater",0.132086791320868,0,"greater",1,2344,"greater",0.209179082091791,2311,"greater",0.205279472052795,1130217,"greater",0.402359764023598,-769707.434021528,"less",0.0375962403759624,483.022184300341,"less",0.0531946805319468
"ct_ESC_foi_Triplex_Motif_desc_nonBDNA",54277,"less",0.0177982201779822,0,"greater",1,275276,"less",9.99900009999e-05,275060,"less",9.99900009999e-05,6678318,"less",9.99900009999e-05,-414.096506087877,"less",0.433056694330567,27.5905927142214,"greater",9.99900009999e-05
"ct_ESC_foi_USF1_desc_TF",16000,"less",9.99900009999e-05,0,"greater",1,21455,"less",9.99900009999e-05,21337,"less",9.99900009999e-05,4816712,"less",9.99900009999e-05,-94415.0936474325,"greater",0.0780921907809219,224.806525285481,"greater",0.0234976502349765
"ct_ESC_foi_USF2_desc_TF",3957,"less",9.99900009999e-05,0,"greater",1,4398,"less",9.99900009999e-05,4363,"less",9.99900009999e-05,1149668,"less",9.99900009999e-05,-542395.375754367,"less",9.99900009999e-05,261.904729422465,"greater",0.254774522547745
"ct_ESC_foi_YY1_desc_TF",12577,"less",9.99900009999e-05,0,"greater",1,17405,"less",9.99900009999e-05,17268,"less",9.99900009999e-05,5491771,"less",9.99900009999e-05,-140679.280448209,"less",9.99900009999e-05,321.37730537202,"greater",0.338266173382662
"ct_ESC_foi_Z_DNA_Motif_desc_nonBDNA",55552,"less",0.360663933606639,0,"greater",1,305885,"less",9.99900009999e-05,305764,"less",9.99900009999e-05,5076087,"less",9.99900009999e-05,-123.158867125463,"greater",0.127987201279872,16.5956192686794,"greater",9.99900009999e-05
"ct_ESC_foi_ZNF143_desc_TF",14741,"less",9.99900009999e-05,0,"greater",1,20205,"less",9.99900009999e-05,20045,"less",9.99900009999e-05,5752651,"less",9.99900009999e-05,-111445.006017293,"less",9.99900009999e-05,285.15704033655,"greater",0.135986401359864
"ct_FC_foi_A_desc_compartment",19181,"less",9.99900009999e-05,19181,"less",9.99900009999e-05,360,"greater",0.999100089991001,0,"greater",1,767235210,"less",9.99900009999e-05,-1706246.67488484,"less",9.99900009999e-05,2949360.05277778,"less",0.999100089991001
"ct_FC_foi_A_Phased_Repeat_desc_nonBDNA",61043,"greater",9.99900009999e-05,0,"greater",1,361458,"greater",9.99900009999e-05,361214,"greater",9.99900009999e-05,9401030,"greater",9.99900009999e-05,-69.6437098553169,"greater",9.99900009999e-05,26.0095529771094,"greater",9.99900009999e-05
"ct_FC_foi_A1_desc_subcompPred_HAP1",3862,"less",9.99900009999e-05,3534,"less",9.99900009999e-05,493,"less",9.99900009999e-05,0,"greater",1,147920000,"less",9.99900009999e-05,-7946714.17996523,"less",9.99900009999e-05,608316.430020284,"greater",9.99900009999e-05
"ct_FC_foi_A1_desc_subcompPred_HeLa",3963,"less",9.99900009999e-05,3544,"less",9.99900009999e-05,589,"less",9.99900009999e-05,0,"greater",1,150140000,"less",9.99900009999e-05,-11758113.2400282,"less",9.99900009999e-05,504414.261460102,"greater",9.99900009999e-05
"ct_FC_foi_A1_desc_subcompPred_HMEC",6578,"less",9.99900009999e-05,5987,"less",9.99900009999e-05,717,"less",9.99900009999e-05,0,"greater",1,251300000,"less",9.99900009999e-05,-4674262.25275009,"less",9.99900009999e-05,627615.062761506,"greater",9.99900009999e-05
"ct_FC_foi_A1_desc_subcompPred_HSPC",3759,"less",9.99900009999e-05,3483,"less",9.99900009999e-05,410,"less",9.99900009999e-05,0,"greater",1,144835210,"less",9.99900009999e-05,-11926217.3561259,"less",9.99900009999e-05,752915.146341463,"greater",9.99900009999e-05
"ct_FC_foi_A1_desc_subcompPred_HUVEC",4795,"less",9.99900009999e-05,4393,"less",9.99900009999e-05,529,"less",9.99900009999e-05,0,"greater",1,183755210,"less",9.99900009999e-05,-6301795.52066656,"less",9.99900009999e-05,695076.011342155,"greater",9.99900009999e-05
"ct_FC_foi_A1_desc_subcompPred_IMR90",5980,"less",9.99900009999e-05,5500,"less",9.99900009999e-05,606,"less",9.99900009999e-05,0,"greater",1,229595210,"less",9.99900009999e-05,-4537027.32014667,"less",9.99900009999e-05,727335.128712871,"greater",9.99900009999e-05
"ct_FC_foi_A1_desc_subcompPred_K562",9642,"less",9.99900009999e-05,9052,"less",9.99900009999e-05,718,"less",9.99900009999e-05,0,"greater",1,373875210,"less",9.99900009999e-05,-2978470.62266522,"less",9.99900009999e-05,843006.263231198,"greater",9.99900009999e-05
"ct_FC_foi_A1_desc_subcompPred_TCell",5318,"less",9.99900009999e-05,4924,"less",9.99900009999e-05,564,"less",9.99900009999e-05,0,"greater",1,204840000,"less",9.99900009999e-05,-16841564.4958598,"less",9.99900009999e-05,679879.246453901,"greater",9.99900009999e-05
"ct_FC_foi_A2_desc_subcompPred_HAP1",21872,"greater",0.471952804719528,20168,"greater",0.372962703729627,1955,"less",9.99900009999e-05,0,"greater",1,840799373,"greater",0.417958204179582,-428671.521286302,"greater",9.99900009999e-05,482149.303836317,"greater",9.99900009999e-05
"ct_FC_foi_A2_desc_subcompPred_HeLa",22888,"less",9.99900009999e-05,21288,"less",9.99900009999e-05,1871,"less",9.99900009999e-05,0,"greater",1,883519373,"less",9.99900009999e-05,-434977.362323331,"less",9.99900009999e-05,542245.083912346,"greater",9.99900009999e-05
"ct_FC_foi_A2_desc_subcompPred_HMEC",24826,"greater",9.99900009999e-05,22699,"greater",9.99900009999e-05,2344,"less",9.99900009999e-05,0,"greater",1,950494583,"greater",9.99900009999e-05,-411544.698652068,"greater",9.99900009999e-05,444196.304180887,"greater",9.99900009999e-05
"ct_FC_foi_A2_desc_subcompPred_HSPC",11039,"less",0.486651334866513,9860,"less",0.488751124887511,1290,"less",9.99900009999e-05,0,"greater",1,417980000,"less",0.486051394860514,-2069149.81479184,"greater",9.99900009999e-05,357868.698449612,"greater",9.99900009999e-05
"ct_FC_foi_A2_desc_subcompPred_HUVEC",27638,"greater",9.99900009999e-05,25786,"greater",9.99900009999e-05,2079,"less",9.99900009999e-05,0,"greater",1,1068480000,"greater",9.99900009999e-05,-336831.069565666,"greater",9.99900009999e-05,564238.525733526,"greater",9.99900009999e-05
"ct_FC_foi_A2_desc_subcompPred_IMR90",17873,"greater",9.99900009999e-05,16324,"greater",9.99900009999e-05,1684,"less",9.99900009999e-05,0,"greater",1,683939373,"greater",9.99900009999e-05,-1418267.48609892,"greater",9.99900009999e-05,442564.713182898,"greater",9.99900009999e-05
"ct_FC_foi_A2_desc_subcompPred_K562",10944,"greater",9.99900009999e-05,9845,"greater",9.99900009999e-05,1149,"less",9.99900009999e-05,0,"greater",1,415779373,"greater",9.99900009999e-05,-3068103.45127056,"greater",9.99900009999e-05,391452.54743255,"greater",9.99900009999e-05
"ct_FC_foi_A2_desc_subcompPred_TCell",15521,"greater",9.99900009999e-05,14312,"greater",9.99900009999e-05,1360,"less",9.99900009999e-05,0,"greater",1,596659373,"greater",9.99900009999e-05,-1992722.38711604,"greater",9.99900009999e-05,478933.819117647,"greater",9.99900009999e-05
"ct_FC_foi_B_desc_compartment",42297,"greater",9.99900009999e-05,42297,"greater",9.99900009999e-05,370,"greater",1,0,"greater",1,1691880000,"greater",9.99900009999e-05,-398085.382469344,"greater",9.99900009999e-05,4829178.8972973,"greater",1
"ct_FC_foi_B1_desc_subcompPred_HAP1",4052,"greater",0.0060993900609939,3508,"greater",0.0762923707629237,646,"less",9.99900009999e-05,0,"greater",1,151195210,"greater",0.0171982801719828,-20521530.7545318,"less",9.99900009999e-05,281620.126934985,"less",0.0081991800819918
"ct_FC_foi_B1_desc_subcompPred_HeLa",2155,"greater",9.99900009999e-05,1748,"greater",9.99900009999e-05,458,"less",9.99900009999e-05,0,"greater",1,78060000,"greater",9.99900009999e-05,-19615297.5606397,"less",9.99900009999e-05,193886.462882096,"greater",0.231076892310769
"ct_FC_foi_B1_desc_subcompPred_HMEC",5506,"greater",9.99900009999e-05,4571,"greater",9.99900009999e-05,1027,"less",9.99900009999e-05,0,"greater",1,201540000,"greater",9.99900009999e-05,-11457290.7090843,"less",9.99900009999e-05,222103.213242454,"greater",0.0618938106189381
"ct_FC_foi_B1_desc_subcompPred_HSPC",10777,"less",0.418358164183582,9732,"less",0.491850814918508,1207,"less",9.99900009999e-05,0,"greater",1,410179373,"less",0.45975402459754,-7025384.15190484,"less",9.99900009999e-05,409652.283347142,"greater",9.99900009999e-05
"ct_FC_foi_B1_desc_subcompPred_HUVEC",4698,"greater",9.99900009999e-05,4021,"greater",9.99900009999e-05,778,"less",9.99900009999e-05,0,"greater",1,174380000,"greater",9.99900009999e-05,-16699815.1112947,"less",9.99900009999e-05,260796.915167095,"greater",0.102489751024898
"ct_FC_foi_B1_desc_subcompPred_IMR90",7125,"greater",9.99900009999e-05,6195,"greater",9.99900009999e-05,1083,"less",9.99900009999e-05,0,"greater",1,266400000,"greater",9.99900009999e-05,-9100956.11905869,"less",9.99900009999e-05,286816.20498615,"greater",9.99900009999e-05
"ct_FC_foi_B1_desc_subcompPred_K562",9216,"greater",9.99900009999e-05,8370,"greater",9.99900009999e-05,987,"less",9.99900009999e-05,0,"greater",1,351720000,"greater",9.99900009999e-05,-4806158.82525091,"less",9.99900009999e-05,407065.258358663,"greater",9.99900009999e-05
"ct_FC_foi_B1_desc_subcompPred_TCell",9165,"greater",9.99900009999e-05,8335,"greater",9.99900009999e-05,1025,"less",9.99900009999e-05,0,"greater",1,349995210,"greater",9.99900009999e-05,-8580228.27041264,"less",9.99900009999e-05,404941.721951219,"greater",9.99900009999e-05
"ct_FC_foi_B2_desc_subcompPred_HAP1",7868,"greater",9.99900009999e-05,7127,"greater",9.99900009999e-05,819,"less",9.99900009999e-05,0,"greater",1,299900000,"greater",9.99900009999e-05,-18861116.5625161,"less",0.0024997500249975,400610.500610501,"greater",9.99900009999e-05
"ct_FC_foi_B2_desc_subcompPred_HeLa",8786,"greater",9.99900009999e-05,8120,"greater",9.99900009999e-05,723,"less",0.0060993900609939,0,"greater",1,338120000,"greater",9.99900009999e-05,-18468879.4780423,"greater",9.99900009999e-05,498616.874135546,"greater",0.0054994500549945
"ct_FC_foi_B2_desc_subcompPred_HMEC",7546,"greater",9.99900009999e-05,6815,"greater",9.99900009999e-05,757,"less",0.534346565343466,0,"greater",1,287220000,"greater",9.99900009999e-05,-21550133.7602644,"greater",9.99900009999e-05,397886.393659181,"less",0.504449555044496
"ct_FC_foi_B2_desc_subcompPred_HSPC",10746,"greater",9.99900009999e-05,9948,"greater",9.99900009999e-05,860,"less",9.99900009999e-05,0,"greater",1,413880000,"greater",9.99900009999e-05,-10021205.0474272,"greater",9.99900009999e-05,518720.930232558,"greater",9.99900009999e-05
"ct_FC_foi_B2_desc_subcompPred_HUVEC",7826,"greater",9.99900009999e-05,7155,"greater",9.99900009999e-05,733,"less",0.0276972302769723,0,"greater",1,299620000,"greater",9.99900009999e-05,-20295415.6552876,"greater",9.99900009999e-05,428785.811732606,"greater",0.0273972602739726
"ct_FC_foi_B2_desc_subcompPred_IMR90",12520,"greater",9.99900009999e-05,11710,"greater",9.99900009999e-05,895,"less",0.0624937506249375,0,"greater",1,484600000,"greater",9.99900009999e-05,-15717810.2566751,"greater",9.99900009999e-05,563910.61452514,"greater",0.0330966903309669
"ct_FC_foi_B2_desc_subcompPred_K562",8140,"greater",9.99900009999e-05,7577,"greater",9.99900009999e-05,618,"less",0.0033996600339966,0,"greater",1,314340000,"greater",9.99900009999e-05,-21452068.377834,"greater",9.99900009999e-05,540614.886731392,"greater",0.0027997200279972
"ct_FC_foi_B2_desc_subcompPred_TCell",8509,"greater",9.99900009999e-05,7752,"greater",9.99900009999e-05,840,"less",0.0252974702529747,0,"greater",1,325220000,"greater",9.99900009999e-05,-10360435.1942709,"greater",9.99900009999e-05,414166.666666667,"greater",0.0222977702229777
"ct_FC_foi_B3_desc_subcompPred_HAP1",22802,"greater",9.99900009999e-05,21363,"greater",9.99900009999e-05,1529,"less",9.99900009999e-05,0,"greater",1,883300000,"greater",9.99900009999e-05,-2085530.47998735,"greater",9.99900009999e-05,598082.175277959,"greater",9.99900009999e-05
"ct_FC_foi_B3_desc_subcompPred_HeLa",22423,"greater",9.99900009999e-05,21241,"greater",9.99900009999e-05,1270,"less",9.99900009999e-05,0,"greater",1,873275210,"greater",9.99900009999e-05,-2549368.3829985,"greater",9.99900009999e-05,710673.688976378,"greater",9.99900009999e-05
"ct_FC_foi_B3_desc_subcompPred_HMEC",16457,"greater",9.99900009999e-05,15171,"greater",9.99900009999e-05,1343,"less",9.99900009999e-05,0,"greater",1,632560000,"greater",9.99900009999e-05,-2643030.26045417,"greater",9.99900009999e-05,484288.905435592,"greater",9.99900009999e-05
"ct_FC_foi_B3_desc_subcompPred_HSPC",23993,"greater",9.99900009999e-05,22819,"greater",9.99900009999e-05,1212,"less",9.99900009999e-05,0,"greater",1,936240000,"greater",9.99900009999e-05,-3134112.99765808,"greater",9.99900009999e-05,794801.98019802,"greater",9.99900009999e-05
"ct_FC_foi_B3_desc_subcompPred_HUVEC",15553,"greater",9.99900009999e-05,14291,"greater",9.99900009999e-05,1317,"less",9.99900009999e-05,0,"greater",1,596879373,"greater",9.99900009999e-05,-3570516.86892991,"greater",9.99900009999e-05,468450.290053151,"greater",9.99900009999e-05
"ct_FC_foi_B3_desc_subcompPred_IMR90",17038,"greater",9.99900009999e-05,15891,"greater",9.99900009999e-05,1196,"less",9.99900009999e-05,0,"greater",1,658580000,"greater",9.99900009999e-05,-4432529.90041975,"greater",9.99900009999e-05,566471.571906355,"greater",9.99900009999e-05
"ct_FC_foi_B3_desc_subcompPred_K562",22135,"greater",9.99900009999e-05,21235,"greater",9.99900009999e-05,938,"less",9.99900009999e-05,0,"greater",1,867400000,"greater",9.99900009999e-05,-2667930.19273509,"greater",9.99900009999e-05,948933.901918977,"greater",9.99900009999e-05
"ct_FC_foi_B3_desc_subcompPred_TCell",21790,"greater",9.99900009999e-05,20530,"greater",9.99900009999e-05,1378,"less",9.99900009999e-05,0,"greater",1,846400000,"greater",9.99900009999e-05,-2758344.89541439,"greater",9.99900009999e-05,635289.537735849,"greater",9.99900009999e-05
"ct_FC_foi_BHLHE40_desc_TF",13881,"less",9.99900009999e-05,0,"greater",1,22009,"less",9.99900009999e-05,21845,"less",9.99900009999e-05,5727358,"less",9.99900009999e-05,-254714.070524882,"less",9.99900009999e-05,261.857194783952,"greater",9.99900009999e-05
"ct_FC_foi_CEBPB_desc_TF",30709,"less",9.99900009999e-05,0,"greater",1,58913,"less",9.99900009999e-05,58550,"less",9.99900009999e-05,13526185,"less",9.99900009999e-05,-39214.3778952832,"greater",9.99900009999e-05,229.690441837964,"greater",9.99900009999e-05
"ct_FC_foi_centromere_desc_DNA",189,"less",9.99900009999e-05,0,"greater",1,151,"less",9.99900009999e-05,7,"less",9.99900009999e-05,2691540,"less",9.99900009999e-05,-11728318.4525401,"less",9.99900009999e-05,187653.450331126,"less",0.0978902109789021
"ct_FC_foi_CGI_m_desc_DNA",12221,"less",9.99900009999e-05,0,"less",0.042995700429957,17428,"less",9.99900009999e-05,17014,"less",9.99900009999e-05,13503585,"less",9.99900009999e-05,-203554.382274703,"less",9.99900009999e-05,785.40079182924,"greater",9.99900009999e-05
"ct_FC_foi_CGI_um_desc_DNA",24376,"less",9.99900009999e-05,0,"less",0.042995700429957,36432,"less",9.99900009999e-05,35824,"less",9.99900009999e-05,20491398,"less",9.99900009999e-05,-32804.5842632842,"less",9.99900009999e-05,571.388120333772,"less",9.99900009999e-05
"ct_FC_foi_CHD1_desc_TF",2723,"less",9.99900009999e-05,0,"greater",1,4543,"less",9.99900009999e-05,4483,"less",9.99900009999e-05,2188458,"less",9.99900009999e-05,-951490.137757088,"less",9.99900009999e-05,556.696896324015,"less",0.0213978602139786
"ct_FC_foi_Cruciform_Motif_desc_nonBDNA",61652,"greater",0.255474452554745,0,"greater",1,4792747,"greater",9.99900009999e-05,4790935,"greater",9.99900009999e-05,70013651,"greater",9.99900009999e-05,0,"greater",0.255474452554745,15.2008025877435,"greater",9.99900009999e-05
"ct_FC_foi_CTCF_desc_TF",22989,"less",9.99900009999e-05,0,"greater",1,35581,"less",9.99900009999e-05,35375,"less",9.99900009999e-05,7333022,"less",9.99900009999e-05,-64768.6931648608,"less",9.99900009999e-05,206.210786655799,"less",9.99900009999e-05
"ct_FC_foi_Direct_Repeat_desc_nonBDNA",61619,"greater",9.99900009999e-05,0,"greater",1,1212930,"less",9.99900009999e-05,1211838,"less",9.99900009999e-05,33798891,"less",9.99900009999e-05,-5.48976513332901,"greater",0.0087991200879912,33.5496063251795,"less",9.99900009999e-05
"ct_FC_foi_DNase.hotspot_br_desc_broadPeak",42812,"less",9.99900009999e-05,0,"greater",1,224458,"less",9.99900009999e-05,222318,"less",9.99900009999e-05,76903422,"less",9.99900009999e-05,-46758.2979303186,"less",9.99900009999e-05,343.236400573827,"less",9.99900009999e-05
"ct_FC_foi_DNase.hotspot.all_na_desc_narrowPeak",36806,"less",9.99900009999e-05,0,"greater",1,147434,"less",9.99900009999e-05,146896,"less",9.99900009999e-05,22117770,"less",9.99900009999e-05,-70546.764257445,"less",9.99900009999e-05,150.06321472659,"greater",0.0063993600639936
"ct_FC_foi_DNase.hotspot.fdr0.01_br_desc_broadPeak",36853,"less",9.99900009999e-05,0,"greater",1,136014,"less",9.99900009999e-05,134465,"less",9.99900009999e-05,56841078,"less",9.99900009999e-05,-70412.2505028223,"less",9.99900009999e-05,418.671938182834,"less",9.99900009999e-05
"ct_FC_foi_DNase.hotspot.fdr0.01_na_desc_narrowPeak",30328,"less",9.99900009999e-05,0,"greater",1,91495,"less",9.99900009999e-05,91161,"less",9.99900009999e-05,13717800,"less",9.99900009999e-05,-110651.781126322,"less",9.99900009999e-05,150,"greater",1
"ct_FC_foi_DNase.macs2_na_desc_narrowPeak",48123,"less",9.99900009999e-05,0,"greater",1,309478,"less",9.99900009999e-05,308178,"less",9.99900009999e-05,46599364,"less",9.99900009999e-05,-16980.2783526893,"less",9.99900009999e-05,150.717537272439,"less",9.99900009999e-05
"ct_FC_foi_ELK1_desc_TF",444,"less",9.99900009999e-05,0,"greater",1,464,"less",9.99900009999e-05,463,"less",9.99900009999e-05,94130,"less",9.99900009999e-05,-4532879.74557192,"less",9.99900009999e-05,202.883620689655,"greater",0.0006999300069993
"ct_FC_foi_FOS_desc_TF",17221,"less",9.99900009999e-05,0,"greater",1,29571,"less",9.99900009999e-05,29350,"less",9.99900009999e-05,7972029,"less",9.99900009999e-05,-188543.399824823,"less",9.99900009999e-05,271.036589902269,"greater",0.137186281371863
"ct_FC_foi_G_Quadruplex_Motif_desc_nonBDNA",56480,"less",9.99900009999e-05,0,"greater",1,253021,"less",9.99900009999e-05,252831,"less",9.99900009999e-05,6942264,"less",9.99900009999e-05,-811.677804450788,"less",9.99900009999e-05,27.4441765703242,"less",9.99900009999e-05
"ct_FC_foi_G-quadruplex_greq19_desc_DNA",55097,"less",9.99900009999e-05,0,"greater",1,211026,"less",9.99900009999e-05,210840,"less",9.99900009999e-05,7336974,"less",9.99900009999e-05,-1164.62469992863,"less",9.99900009999e-05,34.775928084691,"less",9.99900009999e-05
"ct_FC_foi_genes_LTr_desc_DNA",34561,"less",9.99900009999e-05,17021,"greater",9.99900009999e-05,19114,"less",9.99900009999e-05,8089,"less",9.99900009999e-05,1045953604,"less",9.99900009999e-05,-95343.5629501071,"less",9.99900009999e-05,62682.0692685989,"greater",9.99900009999e-05
"ct_FC_foi_GRB_canFam3_desc_binned_kurtosis_arl_370_0.7_pc_30_kb_windows.bed",16300,"greater",9.99900009999e-05,15416,"greater",9.99900009999e-05,556,"less",9.99900009999e-05,0,"greater",1,631700508,"greater",9.99900009999e-05,-1940223.15162525,"greater",9.99900009999e-05,1238526.17985612,"greater",9.99900009999e-05
"ct_FC_foi_GRB_galGal4_desc_binned_kurtosis_arl_370_0.7_pc_30_kb_windows.bed",9892,"greater",9.99900009999e-05,9242,"greater",9.99900009999e-05,414,"less",9.99900009999e-05,0,"greater",1,380520370,"greater",9.99900009999e-05,-2700645.45897943,"greater",9.99900009999e-05,996377.811594203,"greater",9.99900009999e-05
"ct_FC_foi_GRB_gorGor3_desc_binned_kurtosis_arl_370_0.7_pc_30_kb_windows.bed",14670,"greater",9.99900009999e-05,13918,"greater",9.99900009999e-05,482,"less",0.015998400159984,0,"greater",1,569070434,"greater",9.99900009999e-05,-2559498.93805614,"greater",9.99900009999e-05,1281349.54771784,"greater",0.015998400159984
"ct_FC_foi_GRB_lepOcu1_desc_binned_kurtosis_arl_370_0.7_pc_30_kb_windows.bed",7266,"greater",0.321767823217678,6666,"greater",0.238276172382762,389,"less",9.99900009999e-05,0,"greater",1,276860345,"greater",0.287571242875712,-3311664.22117693,"greater",9.99900009999e-05,818098.686375321,"greater",9.99900009999e-05
"ct_FC_foi_GRB_monDom5_desc_binned_kurtosis_arl_370_0.7_pc_30_kb_windows.bed",13736,"greater",9.99900009999e-05,12984,"greater",9.99900009999e-05,480,"less",9.99900009999e-05,0,"greater",1,532260434,"greater",9.99900009999e-05,-2103763.96644067,"greater",9.99900009999e-05,1206001,"greater",9.99900009999e-05
"ct_FC_foi_GRB_rheMac3_desc_binned_kurtosis_arl_370_0.7_pc_30_kb_windows.bed",15433,"greater",9.99900009999e-05,14617,"greater",9.99900009999e-05,519,"less",9.99900009999e-05,0,"greater",1,598480462,"greater",9.99900009999e-05,-2415702.26837734,"greater",9.99900009999e-05,1250463.42774566,"greater",9.99900009999e-05
"ct_FC_foi_H2A.Z_br_desc_broadPeak",60181,"greater",9.99900009999e-05,0,"greater",1,479932,"less",9.99900009999e-05,470237,"less",9.99900009999e-05,355472876,"less",9.99900009999e-05,-650.262554337248,"greater",9.99900009999e-05,745.092319328572,"less",9.99900009999e-05
"ct_FC_foi_H2A.Z_na_desc_narrowPeak",30278,"less",9.99900009999e-05,0,"greater",1,88997,"less",9.99900009999e-05,88237,"less",9.99900009999e-05,26062421,"less",9.99900009999e-05,-53254.5727308117,"less",9.99900009999e-05,293.386282683686,"less",9.99900009999e-05
"ct_FC_foi_H2AK5ac_br_desc_broadPeak",32642,"less",9.99900009999e-05,0,"greater",1,291845,"less",9.99900009999e-05,285284,"less",9.99900009999e-05,234256084,"less",9.99900009999e-05,-141419.086290793,"less",9.99900009999e-05,810.648621699875,"less",9.99900009999e-05
